,Date,a,ticket
692,2015-03-25,-0.3818,GOOGL
693,2015-03-25,-0.3818,GOOGL
694,2015-03-25,0.0,GOOGL
695,2015-03-24,0.0,GOOGL
696,2015-03-24,0.0,GOOGL
697,2015-03-24,0.0,GOOGL
698,2015-03-24,0.0,GOOGL
699,2015-03-24,0.0,GOOGL
700,2015-03-24,0.0,GOOGL
701,2015-03-24,0.6808,GOOGL
702,2015-03-24,0.6808,GOOGL
703,2015-03-24,0.5859,GOOGL
704,2015-03-24,0.5859,GOOGL
705,2015-03-20,-0.5936,GOOGL
706,2015-03-20,0.2023,GOOGL
707,2015-03-19,0.0,GOOGL
708,2015-03-19,0.2732,GOOGL
709,2015-03-17,0.8481,GOOGL
710,2015-03-17,0.8481,GOOGL
711,2015-03-17,-0.4767,GOOGL
712,2015-03-17,-0.4767,GOOGL
713,2015-03-17,0.8481,GOOGL
714,2015-03-17,0.2023,GOOGL
715,2015-03-17,0.8316,GOOGL
716,2015-03-17,0.8316,GOOGL
717,2015-03-13,0.4939,GOOGL
718,2015-03-13,0.4939,GOOGL
719,2015-03-12,0.4019,GOOGL
720,2015-03-12,0.4019,GOOGL
721,2015-03-11,0.0,GOOGL
722,2015-03-11,0.0,GOOGL
723,2015-03-11,-0.4767,GOOGL
724,2015-03-10,-0.4767,GOOGL
725,2015-03-10,0.0,GOOGL
726,2015-03-10,0.0,GOOGL
727,2015-03-09,0.0,GOOGL
728,2015-03-09,0.0,GOOGL
729,2015-03-07,0.0,GOOGL
730,2015-03-07,0.0,GOOGL
731,2015-03-06,0.34,GOOGL
732,2015-03-06,0.34,GOOGL
733,2015-03-06,0.0,GOOGL
734,2015-03-04,0.6124,GOOGL
735,2015-03-04,0.0,GOOGL
736,2015-03-04,0.0,GOOGL
737,2015-03-03,-0.2263,GOOGL
738,2015-03-03,-0.2263,GOOGL
739,2015-03-03,0.34,GOOGL
740,2015-03-03,0.3818,GOOGL
741,2015-03-03,-0.4404,GOOGL
742,2015-03-03,-0.4404,GOOGL
743,2015-03-02,-0.0772,GOOGL
744,2015-03-02,-0.0772,GOOGL
745,2015-03-02,-0.0772,GOOGL
746,2015-03-02,-0.7096,GOOGL
747,2015-03-02,-0.7096,GOOGL
748,2015-03-02,0.0,GOOGL
749,2015-03-02,0.0258,GOOGL
750,2015-03-02,-0.5994,GOOGL
751,2015-03-02,-0.5994,GOOGL
752,2015-03-02,-0.5994,GOOGL
753,2015-02-27,0.0,GOOGL
754,2015-02-26,0.25,GOOGL
755,2015-02-26,0.5106,GOOGL
756,2015-02-26,0.25,GOOGL
757,2015-02-26,0.25,GOOGL
758,2015-02-26,0.25,GOOGL
759,2015-02-26,0.2023,GOOGL
760,2015-02-26,0.0,GOOGL
761,2015-02-26,0.0,GOOGL
762,2015-02-25,0.0772,GOOGL
763,2015-02-25,0.6124,GOOGL
764,2015-02-25,0.34,GOOGL
765,2015-02-25,-0.5267,GOOGL
766,2015-02-25,0.0,GOOGL
767,2015-02-24,-0.6705,GOOGL
768,2015-02-24,-0.6705,GOOGL
769,2015-02-24,-0.6705,GOOGL
770,2015-02-24,0.4215,GOOGL
771,2015-02-24,0.4215,GOOGL
772,2015-02-24,0.4215,GOOGL
773,2015-02-24,0.2023,GOOGL
774,2015-02-23,0.0,GOOGL
775,2015-02-23,0.0,GOOGL
776,2015-02-20,-0.7351,GOOGL
777,2015-02-20,-0.7351,GOOGL
778,2015-02-20,-0.7351,GOOGL
779,2015-02-20,0.2732,GOOGL
780,2015-02-20,0.0,GOOGL
781,2015-02-20,0.0,GOOGL
782,2015-02-20,-0.0772,GOOGL
783,2015-02-20,-0.0772,GOOGL
784,2015-02-20,-0.0772,GOOGL
785,2015-02-19,0.0,GOOGL
786,2015-02-18,0.0,GOOGL
787,2015-02-18,0.0,GOOGL
788,2015-02-17,0.0,GOOGL
789,2015-02-17,0.0,GOOGL
790,2015-02-10,0.0,GOOGL
791,2015-02-10,0.0,GOOGL
792,2015-02-09,0.228,GOOGL
793,2015-02-06,0.3818,GOOGL
794,2015-02-06,0.3818,GOOGL
795,2015-02-06,0.0258,GOOGL
796,2015-02-06,0.0258,GOOGL
797,2015-02-06,0.0,GOOGL
798,2015-02-06,0.0258,GOOGL
799,2015-02-05,0.0,GOOGL
800,2015-02-05,0.0,GOOGL
801,2015-02-05,0.25,GOOGL
802,2015-02-03,0.0,GOOGL
803,2015-02-03,0.0,GOOGL
804,2015-02-02,0.0,GOOGL
805,2015-02-02,0.0,GOOGL
806,2015-02-02,0.0,GOOGL
807,2015-02-02,-0.5267,GOOGL
808,2015-01-30,0.5574,GOOGL
809,2015-01-30,0.7425,GOOGL
810,2015-01-30,0.7425,GOOGL
811,2015-01-30,0.7425,GOOGL
812,2015-01-29,0.0,GOOGL
813,2015-01-29,0.0,GOOGL
814,2015-01-29,-0.4215,GOOGL
815,2015-01-28,0.5859,GOOGL
816,2015-01-28,0.5859,GOOGL
817,2015-01-28,-0.29600000000000004,GOOGL
818,2015-01-26,0.5423,GOOGL
819,2015-01-22,0.0,GOOGL
820,2015-01-22,0.0,GOOGL
821,2015-01-22,0.0,GOOGL
822,2015-01-22,0.0,GOOGL
823,2015-01-22,0.0258,GOOGL
824,2015-01-21,0.2732,GOOGL
825,2015-01-21,0.0,GOOGL
826,2015-01-21,-0.2732,GOOGL
827,2015-01-21,0.0,GOOGL
828,2015-01-20,0.2263,GOOGL
829,2015-01-20,0.2263,GOOGL
830,2015-01-20,0.2263,GOOGL
831,2015-01-20,0.0,GOOGL
832,2015-01-20,0.0,GOOGL
833,2015-01-20,0.0,GOOGL
834,2015-01-19,0.0772,GOOGL
835,2015-01-19,0.0772,GOOGL
836,2015-01-19,0.0,GOOGL
837,2015-01-19,-0.6369,GOOGL
838,2015-01-19,-0.6369,GOOGL
839,2015-01-17,0.0258,GOOGL
840,2015-01-17,0.0258,GOOGL
841,2015-01-17,0.0258,GOOGL
842,2015-01-16,-0.25,GOOGL
843,2015-01-15,-0.25,GOOGL
844,2015-01-15,-0.25,GOOGL
845,2015-01-14,0.2023,GOOGL
846,2015-01-14,0.0,GOOGL
847,2015-01-14,0.0,GOOGL
848,2015-01-14,-0.2732,GOOGL
849,2015-01-14,-0.2732,GOOGL
850,2015-01-14,-0.1531,GOOGL
851,2015-01-14,-0.1531,GOOGL
852,2015-01-14,-0.1531,GOOGL
853,2015-01-14,-0.2732,GOOGL
854,2015-01-14,0.4215,GOOGL
855,2015-01-13,0.0,GOOGL
856,2015-01-12,0.0,GOOGL
857,2015-01-12,-0.3818,GOOGL
858,2015-01-12,-0.3818,GOOGL
859,2015-01-12,-0.6249,GOOGL
860,2015-01-12,-0.6249,GOOGL
861,2015-01-12,0.2263,GOOGL
862,2015-01-12,0.2263,GOOGL
863,2015-01-12,0.2263,GOOGL
864,2015-01-12,0.0,GOOGL
865,2015-01-08,0.0,GOOGL
866,2015-01-08,0.0,GOOGL
867,2015-01-08,0.0258,GOOGL
868,2015-01-08,0.0258,GOOGL
869,2015-01-06,0.0,GOOGL
870,2015-01-06,0.0,GOOGL
871,2015-01-06,0.0,GOOGL
872,2015-01-06,0.0,GOOGL
873,2014-12-29,-0.2023,GOOGL
874,2014-12-29,0.34,GOOGL
875,2014-12-28,0.34,GOOGL
876,2014-12-28,0.34,GOOGL
877,2014-12-26,-0.4767,GOOGL
878,2014-12-25,0.34,GOOGL
879,2014-12-25,0.34,GOOGL
880,2014-12-24,-0.4767,GOOGL
881,2014-12-24,-0.4767,GOOGL
882,2014-12-24,0.0,GOOGL
883,2014-12-24,-0.7184,GOOGL
884,2014-12-24,-0.8834,GOOGL
885,2014-12-23,-0.8834,GOOGL
886,2014-12-19,0.7003,GOOGL
887,2014-12-18,-0.4767,GOOGL
888,2014-12-18,-0.2263,GOOGL
889,2014-12-18,-0.4588,GOOGL
890,2014-12-18,-0.25,GOOGL
891,2014-12-18,-0.25,GOOGL
892,2014-12-15,0.4019,GOOGL
893,2014-12-15,0.4019,GOOGL
894,2014-12-15,0.5773,GOOGL
895,2014-12-15,0.5773,GOOGL
896,2014-12-12,-0.6124,GOOGL
897,2014-12-12,-0.6124,GOOGL
898,2014-12-12,-0.6124,GOOGL
899,2014-12-12,0.29600000000000004,GOOGL
900,2014-12-12,0.29600000000000004,GOOGL
901,2014-12-11,0.0516,GOOGL
902,2014-12-11,0.0516,GOOGL
903,2014-12-11,-0.1027,GOOGL
904,2014-12-11,-0.2247,GOOGL
905,2014-12-11,-0.1027,GOOGL
906,2014-12-11,0.1027,GOOGL
907,2014-12-11,0.1027,GOOGL
908,2014-12-11,0.3612,GOOGL
909,2014-12-10,0.7351,GOOGL
910,2014-12-10,0.8591,GOOGL
911,2014-12-10,0.8591,GOOGL
912,2014-12-09,0.5859,GOOGL
913,2014-12-09,-0.1124,GOOGL
914,2014-12-09,0.0,GOOGL
915,2014-12-09,0.0,GOOGL
916,2014-12-04,-0.3818,GOOGL
917,2014-12-03,-0.743,GOOGL
918,2014-12-03,-0.743,GOOGL
919,2014-12-03,-0.743,GOOGL
920,2014-12-03,-0.743,GOOGL
921,2014-12-03,0.8516,GOOGL
922,2014-12-03,0.8516,GOOGL
923,2014-12-03,-0.3818,GOOGL
924,2014-12-03,0.0,GOOGL
925,2014-12-03,0.4019,GOOGL
926,2014-12-03,0.4019,GOOGL
927,2014-12-02,-0.0772,GOOGL
928,2014-12-02,-0.0772,GOOGL
929,2014-11-28,0.4005,GOOGL
930,2014-11-27,0.4005,GOOGL
931,2014-11-27,0.0,GOOGL
932,2014-11-27,0.4404,GOOGL
933,2014-11-27,-0.34,GOOGL
934,2014-11-26,0.2732,GOOGL
935,2014-11-26,-0.34,GOOGL
936,2014-11-25,0.7089,GOOGL
937,2014-11-25,0.7089,GOOGL
938,2014-11-25,0.7089,GOOGL
939,2014-11-24,-0.1531,GOOGL
940,2014-11-24,-0.1531,GOOGL
941,2014-11-24,-0.4767,GOOGL
942,2014-11-24,0.1027,GOOGL
943,2014-11-21,0.0,GOOGL
944,2014-11-21,0.0,GOOGL
945,2014-11-21,0.0,GOOGL
946,2014-11-21,0.0,GOOGL
947,2014-11-21,0.0,GOOGL
948,2014-11-20,0.0772,GOOGL
949,2014-11-20,0.8126,GOOGL
950,2014-11-19,0.2023,GOOGL
951,2014-11-19,0.2023,GOOGL
952,2014-11-19,0.3612,GOOGL
953,2014-11-19,0.3612,GOOGL
954,2014-11-15,0.4404,GOOGL
955,2014-11-15,0.4404,GOOGL
956,2014-11-14,0.4404,GOOGL
957,2014-11-14,0.4404,GOOGL
958,2014-11-13,0.0762,GOOGL
959,2014-11-13,-0.29600000000000004,GOOGL
960,2014-11-13,0.0762,GOOGL
961,2014-11-12,-0.4767,GOOGL
962,2014-11-12,0.2263,GOOGL
963,2014-11-12,0.2263,GOOGL
964,2014-11-12,0.4215,GOOGL
965,2014-11-12,-0.4767,GOOGL
966,2014-11-12,-0.4939,GOOGL
967,2014-11-11,0.2732,GOOGL
968,2014-11-11,0.2732,GOOGL
969,2014-11-11,0.0,GOOGL
970,2014-11-11,0.0,GOOGL
971,2014-11-11,-0.1779,GOOGL
972,2014-11-11,-0.1779,GOOGL
973,2014-11-10,0.0,GOOGL
974,2014-11-06,-0.1531,GOOGL
975,2014-11-05,-0.7096,GOOGL
976,2014-11-05,-0.7096,GOOGL
977,2014-11-05,0.7572,GOOGL
978,2014-11-05,-0.4767,GOOGL
979,2014-11-05,-0.4404,GOOGL
980,2014-11-05,0.0,GOOGL
981,2014-11-05,-0.4404,GOOGL
982,2014-11-05,-0.4767,GOOGL
983,2014-11-04,0.25,GOOGL
984,2014-11-04,-0.5267,GOOGL
985,2014-11-04,-0.5719,GOOGL
986,2014-10-31,0.0,GOOGL
987,2014-10-31,0.0,GOOGL
988,2014-10-30,0.0,GOOGL
989,2014-10-30,0.0,GOOGL
990,2014-10-30,-0.3612,GOOGL
991,2014-10-30,-0.7034,GOOGL
992,2014-10-29,-0.4939,GOOGL
993,2014-10-29,0.0,GOOGL
994,2014-10-29,0.0516,GOOGL
995,2014-10-29,0.0772,GOOGL
996,2014-10-29,0.0772,GOOGL
997,2014-10-29,-0.5106,GOOGL
998,2014-10-29,-0.5106,GOOGL
999,2014-10-28,-0.34,GOOGL
1000,2014-10-28,0.4215,GOOGL
1001,2014-10-28,0.4215,GOOGL
1002,2014-10-28,0.0,GOOGL
1003,2014-10-28,0.0,GOOGL
1004,2014-10-25,-0.4939,GOOGL
1005,2014-10-25,-0.4939,GOOGL
1006,2014-10-24,0.0,GOOGL
1007,2014-10-24,0.0,GOOGL
1008,2014-10-24,0.0,GOOGL
1009,2014-10-23,0.2732,GOOGL
1010,2014-10-23,0.4767,GOOGL
1011,2014-10-23,0.4767,GOOGL
1012,2014-10-22,0.5267,GOOGL
1013,2014-10-22,0.5267,GOOGL
1014,2014-10-22,0.128,GOOGL
1015,2014-10-21,0.3818,GOOGL
1016,2014-10-21,0.3818,GOOGL
1017,2014-10-21,0.4939,GOOGL
1018,2014-10-17,0.7783,GOOGL
1019,2014-10-16,0.0,GOOGL
1020,2014-10-16,0.7783,GOOGL
1021,2014-10-16,0.7783,GOOGL
1022,2014-10-16,0.0,GOOGL
1023,2014-10-16,0.0,GOOGL
1024,2014-10-16,0.7096,GOOGL
1025,2014-10-16,-0.4404,GOOGL
1026,2014-10-16,0.0,GOOGL
1027,2014-10-16,0.2732,GOOGL
1028,2014-10-16,-0.4404,GOOGL
1029,2014-10-15,0.0,GOOGL
1030,2014-10-15,0.34,GOOGL
1031,2014-10-14,0.0,GOOGL
1032,2014-10-14,-0.2263,GOOGL
1033,2014-10-14,-0.2732,GOOGL
1034,2014-10-14,0.0,GOOGL
1035,2014-10-14,-0.2732,GOOGL
1036,2014-10-14,-0.5106,GOOGL
1037,2014-10-14,0.0,GOOGL
1038,2014-10-14,0.3182,GOOGL
1039,2014-10-14,0.4215,GOOGL
1040,2014-10-14,0.3182,GOOGL
1041,2014-10-13,0.0,GOOGL
1042,2014-10-10,0.5859,GOOGL
1043,2014-10-10,0.0,GOOGL
1044,2014-10-09,0.2247,GOOGL
1045,2014-10-08,0.4215,GOOGL
1046,2014-10-08,0.0,GOOGL
1047,2014-10-08,-0.1531,GOOGL
1048,2014-10-07,0.0,GOOGL
1049,2014-10-07,0.0,GOOGL
1050,2014-10-07,0.8402,GOOGL
1051,2014-10-07,0.5267,GOOGL
1052,2014-10-03,-0.1779,GOOGL
1053,2014-10-03,0.6705,GOOGL
1054,2014-10-03,0.0,GOOGL
1055,2014-10-03,0.0,GOOGL
1056,2014-10-03,0.0,GOOGL
1057,2014-10-02,0.6705,GOOGL
1058,2014-10-02,0.6705,GOOGL
1059,2014-10-02,-0.743,GOOGL
1060,2014-10-02,-0.743,GOOGL
1061,2014-10-02,-0.743,GOOGL
1062,2014-10-02,-0.2263,GOOGL
1063,2014-10-02,0.0,GOOGL
1064,2014-10-01,0.0,GOOGL
1065,2014-09-30,0.0,GOOGL
1066,2014-09-30,0.0,GOOGL
1067,2014-09-30,-0.6990000000000001,GOOGL
1068,2014-09-30,-0.6990000000000001,GOOGL
1069,2014-09-30,0.0,GOOGL
1070,2014-09-30,0.0,GOOGL
1071,2014-09-29,-0.128,GOOGL
1072,2014-09-29,-0.128,GOOGL
1073,2014-09-29,-0.128,GOOGL
1074,2014-09-29,-0.128,GOOGL
1075,2014-09-29,-0.29600000000000004,GOOGL
1076,2014-09-26,0.4019,GOOGL
1077,2014-09-26,0.4019,GOOGL
1078,2014-09-26,0.1531,GOOGL
1079,2014-09-26,0.1531,GOOGL
1080,2014-09-26,0.1779,GOOGL
1081,2014-09-25,-0.7003,GOOGL
1082,2014-09-25,-0.7003,GOOGL
1083,2014-09-25,0.1531,GOOGL
1084,2014-09-25,0.1531,GOOGL
1085,2014-09-25,0.4019,GOOGL
1086,2014-09-25,0.0,GOOGL
1087,2014-09-23,-0.4019,GOOGL
1088,2014-09-23,-0.34,GOOGL
1089,2014-09-23,0.0,GOOGL
1090,2014-09-23,0.0,GOOGL
1091,2014-09-22,0.0258,GOOGL
1092,2014-09-22,0.0258,GOOGL
1093,2014-09-22,0.0258,GOOGL
1094,2014-09-22,0.0,GOOGL
1095,2014-09-22,0.0,GOOGL
1096,2014-09-19,0.0,GOOGL
1097,2014-09-18,0.0,GOOGL
1098,2014-09-18,0.0,GOOGL
1099,2014-09-18,-0.5106,GOOGL
1100,2014-09-18,0.4588,GOOGL
1101,2014-09-18,0.4404,GOOGL
1102,2014-09-17,0.0,GOOGL
1103,2014-09-16,0.0,GOOGL
1104,2014-09-16,0.0,GOOGL
1105,2014-09-16,0.3612,GOOGL
1106,2014-09-15,-0.4588,GOOGL
1107,2014-09-15,-0.4588,GOOGL
1108,2014-09-15,-0.6808,GOOGL
1109,2014-09-15,-0.6808,GOOGL
1110,2014-09-15,0.7003,GOOGL
1111,2014-09-15,0.0,GOOGL
1112,2014-09-15,0.29600000000000004,GOOGL
1113,2014-09-12,0.4215,GOOGL
1114,2014-09-12,-0.0772,GOOGL
1115,2014-09-12,-0.0772,GOOGL
1116,2014-09-12,0.0516,GOOGL
1117,2014-09-12,0.0516,GOOGL
1118,2014-09-12,0.3182,GOOGL
1119,2014-09-12,0.0,GOOGL
1120,2014-09-12,0.2263,GOOGL
1121,2014-09-12,0.29600000000000004,GOOGL
1122,2014-09-10,0.0,GOOGL
1123,2014-09-10,-0.4767,GOOGL
1124,2014-09-10,-0.128,GOOGL
1125,2014-09-10,-0.128,GOOGL
1126,2014-09-10,0.25,GOOGL
1127,2014-09-10,0.29600000000000004,GOOGL
1128,2014-09-10,0.29600000000000004,GOOGL
1129,2014-09-10,0.4215,GOOGL
1130,2014-09-10,0.0,GOOGL
1131,2014-09-09,0.4588,GOOGL
1132,2014-09-09,-0.2263,GOOGL
1133,2014-09-08,0.5106,GOOGL
1134,2014-09-08,-0.1027,GOOGL
1135,2014-09-08,-0.1027,GOOGL
1136,2014-09-08,0.5106,GOOGL
1137,2014-09-05,-0.4588,GOOGL
1138,2014-09-05,-0.4588,GOOGL
1139,2014-09-05,-0.6597,GOOGL
1140,2014-09-04,-0.3612,GOOGL
1141,2014-09-04,-0.6369,GOOGL
1142,2014-09-04,0.2023,GOOGL
1143,2014-09-04,0.29600000000000004,GOOGL
1144,2014-09-04,0.5106,GOOGL
1145,2014-09-04,0.5106,GOOGL
1146,2014-09-04,0.0,GOOGL
1147,2014-09-04,0.8316,GOOGL
1148,2014-09-04,0.8316,GOOGL
1149,2014-09-03,-0.2263,GOOGL
1150,2014-09-03,-0.2263,GOOGL
1151,2014-09-03,0.5859,GOOGL
1152,2014-09-03,0.5859,GOOGL
1153,2014-09-03,-0.2732,GOOGL
1154,2014-09-03,0.0,GOOGL
1155,2014-09-03,-0.5859,GOOGL
1156,2014-09-03,0.29600000000000004,GOOGL
1157,2014-09-03,0.29600000000000004,GOOGL
1158,2014-08-29,0.5719,GOOGL
1159,2014-08-29,0.3818,GOOGL
1160,2014-08-28,0.3818,GOOGL
1161,2014-08-28,0.5719,GOOGL
1162,2014-08-28,0.5719,GOOGL
1163,2014-08-28,0.5719,GOOGL
1164,2014-08-28,0.0,GOOGL
1165,2014-08-28,0.5719,GOOGL
1166,2014-08-26,0.0,GOOGL
1167,2014-08-26,0.0,GOOGL
1168,2014-08-26,0.0,GOOGL
1169,2014-08-26,-0.0516,GOOGL
1170,2014-08-25,0.5719,GOOGL
1171,2014-08-25,0.34,GOOGL
1172,2014-08-25,0.6486,GOOGL
1173,2014-08-25,0.4767,GOOGL
1174,2014-08-24,0.0,GOOGL
1175,2014-08-22,0.5086,GOOGL
1176,2014-08-20,-0.4404,GOOGL
1177,2014-08-20,-0.4404,GOOGL
1178,2014-08-20,0.0,GOOGL
1179,2014-08-20,0.0,GOOGL
1180,2014-08-19,-0.1531,GOOGL
1181,2014-08-19,0.0,GOOGL
1182,2014-08-19,0.0,GOOGL
1183,2014-08-18,0.1779,GOOGL
1184,2014-08-17,0.2006,GOOGL
1185,2014-08-17,0.2006,GOOGL
1186,2014-08-17,0.2006,GOOGL
1187,2014-08-16,0.0,GOOGL
1188,2014-08-15,-0.2732,GOOGL
1189,2014-08-15,0.2023,GOOGL
1190,2014-08-14,0.4019,GOOGL
1191,2014-08-13,-0.4215,GOOGL
1192,2014-08-13,-0.4215,GOOGL
1193,2014-08-13,0.0,GOOGL
1194,2014-08-12,0.5994,GOOGL
1195,2014-08-12,0.5994,GOOGL
1196,2014-08-08,0.0258,GOOGL
1197,2014-08-08,0.0258,GOOGL
1198,2014-08-08,-0.7184,GOOGL
1199,2014-08-08,0.0258,GOOGL
1200,2014-08-08,-0.7964,GOOGL
1201,2014-08-08,0.6908,GOOGL
1202,2014-08-08,0.6908,GOOGL
1203,2014-08-07,0.7003,GOOGL
1204,2014-08-07,0.7003,GOOGL
1205,2014-08-06,0.0,GOOGL
1206,2014-08-06,0.2617,GOOGL
1207,2014-08-06,-0.7506,GOOGL
1208,2014-08-06,-0.7506,GOOGL
1209,2014-08-04,-0.8909999999999999,GOOGL
1210,2014-07-31,0.0,GOOGL
1211,2014-07-31,-0.29600000000000004,GOOGL
1212,2014-07-30,-0.3182,GOOGL
1213,2014-07-30,0.0772,GOOGL
1214,2014-07-30,-0.3182,GOOGL
1215,2014-07-25,0.0,GOOGL
1216,2014-07-25,-0.2263,GOOGL
1217,2014-07-25,0.0,GOOGL
1218,2014-07-25,-0.807,GOOGL
1219,2014-07-24,-0.7003,GOOGL
1220,2014-07-24,-0.4404,GOOGL
1221,2014-07-24,-0.2263,GOOGL
1222,2014-07-23,0.0,GOOGL
1223,2014-07-23,0.0,GOOGL
1224,2014-07-22,0.2732,GOOGL
1225,2014-07-22,0.2732,GOOGL
1226,2014-07-22,-0.6369,GOOGL
1227,2014-07-22,-0.3749,GOOGL
1228,2014-07-22,-0.3749,GOOGL
1229,2014-07-22,-0.6369,GOOGL
1230,2014-07-21,0.0,GOOGL
1231,2014-07-21,0.0,GOOGL
1232,2014-07-18,-0.34,GOOGL
1233,2014-07-18,-0.5106,GOOGL
1234,2014-07-18,-0.34,GOOGL
1235,2014-07-18,0.0,GOOGL
1236,2014-07-18,0.0,GOOGL
1237,2014-07-18,0.9153,GOOGL
1238,2014-07-18,0.9153,GOOGL
1239,2014-07-18,-0.29600000000000004,GOOGL
1240,2014-07-18,0.9153,GOOGL
1241,2014-07-18,-0.1531,GOOGL
1242,2014-07-17,-0.4588,GOOGL
1243,2014-07-17,0.0,GOOGL
1244,2014-07-17,0.0,GOOGL
1245,2014-07-17,0.5994,GOOGL
1246,2014-07-17,0.4215,GOOGL
1247,2014-07-17,-0.4939,GOOGL
1248,2014-07-16,-0.9147,GOOGL
1249,2014-07-15,0.0,GOOGL
1250,2014-07-15,0.0,GOOGL
1251,2014-07-15,0.7003,GOOGL
1252,2014-07-15,0.7003,GOOGL
1253,2014-07-15,0.8126,GOOGL
1254,2014-07-15,0.4215,GOOGL
1255,2014-07-15,0.2263,GOOGL
1256,2014-07-15,0.8316,GOOGL
1257,2014-07-15,0.8176,GOOGL
1258,2014-07-15,0.5994,GOOGL
1259,2014-07-11,0.34,GOOGL
1260,2014-07-11,0.34,GOOGL
1261,2014-07-11,-0.6249,GOOGL
1262,2014-07-11,-0.6249,GOOGL
1263,2014-07-10,-0.9287,GOOGL
1264,2014-07-10,-0.9287,GOOGL
1265,2014-07-10,-0.7363,GOOGL
1266,2014-07-10,-0.7363,GOOGL
1267,2014-07-09,0.0,GOOGL
1268,2014-07-09,0.0,GOOGL
1269,2014-07-09,0.0,GOOGL
1270,2014-07-07,0.0,GOOGL
1271,2014-07-07,0.0,GOOGL
1272,2014-07-07,-0.6124,GOOGL
1273,2014-07-07,0.0,GOOGL
1274,2014-07-07,0.0,GOOGL
1275,2014-07-06,0.0439,GOOGL
1276,2014-07-06,0.0439,GOOGL
1277,2014-07-03,-0.5106,GOOGL
1278,2014-07-03,-0.5106,GOOGL
1279,2014-07-03,0.0772,GOOGL
1280,2014-07-03,-0.29600000000000004,GOOGL
1281,2014-07-03,0.0498,GOOGL
1282,2014-07-03,-0.8481,GOOGL
1283,2014-07-02,-0.4767,GOOGL
1284,2014-07-02,0.6124,GOOGL
1285,2014-07-02,0.2023,GOOGL
1286,2014-07-01,0.34,GOOGL
1287,2014-07-01,0.34,GOOGL
1288,2014-07-01,0.0,GOOGL
1289,2014-07-01,0.0,GOOGL
1290,2014-06-30,-0.0156,GOOGL
1291,2014-06-30,-0.6369,GOOGL
1292,2014-06-30,-0.6597,GOOGL
1293,2014-06-30,-0.6369,GOOGL
1294,2014-06-30,0.0,GOOGL
1295,2014-06-30,0.0,GOOGL
1296,2014-06-30,0.0,GOOGL
1297,2014-06-29,0.5267,GOOGL
1298,2014-06-28,0.5267,GOOGL
1299,2014-06-28,0.5267,GOOGL
1300,2014-06-28,0.0,GOOGL
1301,2014-06-28,0.0,GOOGL
1302,2014-06-28,0.0,GOOGL
1303,2014-06-27,0.0,GOOGL
1304,2014-06-27,0.0,GOOGL
1305,2014-06-26,-0.2263,GOOGL
1306,2014-06-26,-0.2263,GOOGL
1307,2014-06-26,0.0,GOOGL
1308,2014-06-26,0.0,GOOGL
1309,2014-06-25,0.1779,GOOGL
1310,2014-06-25,0.1779,GOOGL
1311,2014-06-25,0.743,GOOGL
1312,2014-06-25,0.743,GOOGL
1313,2014-06-25,0.0,GOOGL
1314,2014-06-25,0.0258,GOOGL
1315,2014-06-25,0.0258,GOOGL
1316,2014-06-25,0.0258,GOOGL
1317,2014-06-24,-0.29600000000000004,GOOGL
1318,2014-06-24,0.6908,GOOGL
1319,2014-06-24,0.6908,GOOGL
1320,2014-06-23,0.7269,GOOGL
1321,2014-06-23,0.0258,GOOGL
1322,2014-06-23,0.7269,GOOGL
1323,2014-06-23,0.7269,GOOGL
1324,2014-06-22,0.0,GOOGL
1325,2014-06-21,0.0258,GOOGL
1326,2014-06-21,0.0,GOOGL
1327,2014-06-21,0.0258,GOOGL
1328,2014-06-21,0.0,GOOGL
1329,2014-06-20,0.2023,GOOGL
1330,2014-06-19,-0.5859,GOOGL
1331,2014-06-19,-0.5859,GOOGL
1332,2014-06-19,-0.5267,GOOGL
1333,2014-06-19,0.7506,GOOGL
1334,2014-06-19,0.7269,GOOGL
1335,2014-06-19,0.7269,GOOGL
1336,2014-06-18,0.25,GOOGL
1337,2014-06-17,-0.5588,GOOGL
1338,2014-06-17,-0.5588,GOOGL
1339,2014-06-17,-0.5588,GOOGL
1340,2014-06-17,0.7506,GOOGL
1341,2014-06-16,0.0,GOOGL
1342,2014-06-15,0.3818,GOOGL
1343,2014-06-15,0.0,GOOGL
1344,2014-06-13,0.4215,GOOGL
1345,2014-06-13,0.4215,GOOGL
1346,2014-06-12,0.4215,GOOGL
1347,2014-06-12,0.4215,GOOGL
1348,2014-06-12,0.6124,GOOGL
1349,2014-06-10,0.0,GOOGL
1350,2014-06-10,0.0,GOOGL
1351,2014-06-10,0.0,GOOGL
1352,2014-06-10,0.0,GOOGL
1353,2014-06-06,0.2732,GOOGL
1354,2014-06-06,0.3818,GOOGL
1355,2014-06-05,-0.4939,GOOGL
1356,2014-06-05,0.0,GOOGL
1357,2014-06-02,0.5413,GOOGL
1358,2014-06-02,0.0,GOOGL
1359,2014-06-02,0.0,GOOGL
1360,2014-06-02,-0.2732,GOOGL
1361,2014-06-02,0.0,GOOGL
1362,2014-06-02,0.0,GOOGL
1363,2014-06-02,0.0,GOOGL
1364,2014-06-02,0.0,GOOGL
1365,2014-06-02,0.0,GOOGL
1366,2014-05-30,0.6705,GOOGL
1367,2014-05-30,0.0,GOOGL
1368,2014-05-30,-0.9359999999999999,GOOGL
1369,2014-05-30,0.0,GOOGL
